reaction,split,not_high_yielding,high_yielding
"Methyl (7r)-7-(4-fluorophenyl)-7-[5-(1-hydroxyethyl)-2-methoxy-3,4,6-trimethylphenyl]heptanoate reacts in the presence of ethoxyethane, dichloromethane, chloro-oxido-dioxochromium, pyridin-1-ium to produce methyl (7r)-7-(5-acetyl-2-methoxy-3,4,6-trimethylphenyl)-7-(4-fluorophenyl)heptanoate.",train,0,1
"Phenyl thiohypochlorite and 2-(3-chlorophenyl)thiophene react together in the presence of tetrachloromethane, iron to produce 2-(3-chlorophenyl)-5-phenylsulfanylthiophene.",train,1,0
"[7-(2-azidoethylsulfanyl)-5-methylsulfanylimidazo[5,1-b][1,3]thiazol-2-yl]-tributylstannane and (4-nitrophenyl)methyl (2r,4r,5r,6s)-6-[(1r)-1-hydroxyethyl]-4-methyl-3,7-dioxo-1-azabicyclo[3.2.0]heptane-2-carboxylate react together to produce (4-nitrophenyl)methyl (4s,5r,6s)-3-[7-(2-azidoethylsulfanyl)-5-methylsulfanylimidazo[5,1-b][1,3]thiazol-2-yl]-6-[(1r)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate.",train,1,0
"1-(3,5-dimethylphenyl)-5h-pyrazolo[3,4-d]pyrimidin-4-one and chloro hypochlorite react together in the presence of chloroform, phosphorus(4+) to produce 4-chloro-1-(3,5-dimethylphenyl)pyrazolo[3,4-d]pyrimidine.",train,0,1
"3-(4-bromo-2-methylpyrazol-3-yl)-4-[2-[(3s)-3-fluoropyrrolidin-1-yl]ethoxy]aniline and 3-fluorobenzoyl chloride react together in the presence of oxolane, n,n-diethylethanamine to produce n-[3-(4-bromo-2-methylpyrazol-3-yl)-4-[2-[(3s)-3-fluoropyrrolidin-1-yl]ethoxy]phenyl]-3-fluorobenzamide.",train,1,0
"N-[(2,4-dimethoxyphenyl)methyl]-2-hydroxy-2-methyl-1-(4-phenylmethoxyphenyl)propane-1-sulfonamide reacts in the presence of dichloromethane, oxidane, 2,2,2-trifluoroacetic acid, hydrogen carbonate, sodium(1+) to produce 2-hydroxy-2-methyl-1-(4-phenylmethoxyphenyl)propane-1-sulfonamide.",train,0,1
"2,2,2-trifluoro-n-(2-methylphenyl)acetamide and sulfurochloridic acid react together to produce 3-methyl-4-[(2,2,2-trifluoroacetyl)amino]benzenesulfonyl chloride.",train,0,1
"Methyl 3-(quinolin-6-ylmethyl)triazolo[4,5-b]pyrazine-5-carboxylate reacts in the presence of oxolane to produce 3-(quinolin-6-ylmethyl)triazolo[4,5-b]pyrazine-5-carboxylic acid.",train,1,0
"3-[(4-chlorophenyl)methylsulfanyl]pentane-2,4-dione and (4-pyridin-2-ylpyrimidin-2-yl)hydrazine react together in the presence of ethanol, 4-methylbenzenesulfonic acid, oxidane to produce 2-[4-[(4-chlorophenyl)methylsulfanyl]-3,5-dimethylpyrazol-1-yl]-4-pyridin-2-ylpyrimidine.",train,0,1
"1-[4-(2,4-dichlorophenyl)-4-hydroxypiperidin-1-yl]-2-phenylmethoxyethanone reacts in the presence of ethyl acetate, 2,2,2-trifluoroacetic acid, hydrogen carbonate, sodium(1+) to produce 1-[4-(2,4-dichlorophenyl)-3,6-dihydro-2h-pyridin-1-yl]-2-phenylmethoxyethanone.",train,1,0
"1,1-dibromo-3-fluoro-3-methylbutan-2-one and 2-aminoguanidine react together in the presence of acetate, oxidane, carbonic acid, sodium(1+), hydroxide to produce 5-(2-fluoropropan-2-yl)-1,2,4-triazin-3-amine.",train,1,0
"Tert-butyl (2-methylpropan-2-yl)oxycarbonyl carbonate and 3-piperidin-4-yl-1h-benzimidazol-2-one react together in the presence of n,n-diethylethanamine, n,n-dimethylpyridin-4-amine, dichloromethane to produce tert-butyl 4-(2-oxo-3h-benzimidazol-1-yl)piperidine-1-carboxylate.",train,0,1
"5-[4-[bis[(4-methoxyphenyl)methyl]amino]-6-methyl-1,3,5-triazin-2-yl]-6-[(6-methoxypyridin-3-yl)amino]pyridine-3-carbaldehyde and magnesium;carbanide;bromide react together in the presence of oxolane, oxidane, chloride, azanium to produce 1-[5-[4-[bis[(4-methoxyphenyl)methyl]amino]-6-methyl-1,3,5-triazin-2-yl]-6-[(6-methoxypyridin-3-yl)amino]pyridin-3-yl]ethanol.",train,0,1
"Methyl (2e,4e)-5-(2-chlorophenyl)penta-2,4-dienoate reacts in the presence of bis(2-methylpropyl)alumanylium, toluene, chloride, hydride, azanium to produce (2e,4e)-5-(2-chlorophenyl)penta-2,4-dien-1-ol.",train,0,1
"3-fluoro-6-nitro-n-propan-2-yl-2-pyridin-2-ylaniline reacts in the presence of ethyl acetate to produce 4-fluoro-2-n-propan-2-yl-3-pyridin-2-ylbenzene-1,2-diamine.",train,0,1
"Benzhydryl (6r,7r)-3-(chloromethyl)-7-[[(2e)-2-[2-methyl-1-[(2-methylpropan-2-yl)oxy]-1-oxopropan-2-yl]oxyimino-2-[5-[(2-methylpropan-2-yl)oxycarbonylamino]-1,2,4-thiadiazol-3-yl]acetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate and n-[[5-amino-1-(2-trityloxyethyl)pyrazol-4-yl]methyl]formamide react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, ethyl acetate, n,n-dimethylformamide, iodo(trimethyl)silane, dichloromethane, oxidane, iodide, sodium(1+) to produce (6r,7r)-3-[[3-amino-4-(formamidomethyl)-2-(2-hydroxyethyl)pyrazol-1-ium-1-yl]methyl]-7-[[(2e)-2-(5-amino-1,2,4-thiadiazol-3-yl)-2-(2-carboxypropan-2-yloxyimino)acetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate.",train,1,0
"2-(chloromethyl)-3-methyl-5-[4-(trifluoromethyl)phenyl]thiophene and (4s)-4-benzyl-3-[(3s)-3-(4-hydroxyphenyl)-3-(1,2-oxazol-3-yl)propanoyl]-1,3-oxazolidin-2-one react together in the presence of ethyl acetate, n,n-dimethylformamide, carbonate, cesium(1+) to produce (4s)-4-benzyl-3-[(3s)-3-[4-[[3-methyl-5-[4-(trifluoromethyl)phenyl]thiophen-2-yl]methoxy]phenyl]-3-(1,2-oxazol-3-yl)propanoyl]-1,3-oxazolidin-2-one.",train,0,1
"N-[3-hydroxy-5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl]methanesulfonamide and 2-[(1s)-1-[[5-bromo-7-(2-trimethylsilylethoxymethyl)pyrrolo[2,3-d]pyrimidin-4-yl]amino]ethyl]-5-methyl-3-phenylpyrrolo[2,1-f][1,2,4]triazin-4-one react together in the presence of 1,2-dimethoxyethane, oxidane, carbonate, sodium(1+) to produce n-[3-hydroxy-5-[4-[[(1s)-1-(5-methyl-4-oxo-3-phenylpyrrolo[2,1-f][1,2,4]triazin-2-yl)ethyl]amino]-7-(2-trimethylsilylethoxymethyl)pyrrolo[2,3-d]pyrimidin-5-yl]phenyl]methanesulfonamide.",train,1,0
(2-methylpropan-2-yl)oxycarbonyl carbonate and methyl n-[1-hydroxy-3-(octadecylcarbamoyloxy)propan-2-yl]carbamate react together to produce tert-butyl n-[1-hydroxy-3-(octadecylcarbamoyloxy)propan-2-yl]carbamate.,train,0,1
"3-[3-[[2-chloro-3-(trifluoromethyl)phenyl]methyl-(2,2-diphenylethyl)amino]propoxy]-n-methylaniline and methyl 2-bromoacetate react together in the presence of methanol to produce methyl 2-[3-[3-[[2-chloro-3-(trifluoromethyl)phenyl]methyl-(2,2-diphenylethyl)amino]propoxy]-n-methylanilino]acetate.",train,0,1
"Methyl n-acetyl-n'-nitrocarbamimidothioate and (2-chloro-1,3-thiazol-5-yl)methanamine react together in the presence of acetonitrile to produce n-[n-[(2-chloro-1,3-thiazol-5-yl)methyl]-n'-nitrocarbamimidoyl]acetamide.",train,0,1
"Methyl (2s)-2-[[2-[benzyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]acetyl]amino]-3-phenylpropanoate reacts in the presence of methanol, thionyl dichloride to produce 1,3-dibenzylpiperazine-2,5-dione.",train,0,1
"(3-acetyloxy-4-nitrophenyl) acetate reacts in the presence of chloroform, oxidane, aluminum(3+), chloride to produce (3-hydroxy-4-nitrophenyl) acetate.",train,0,1
1-isocyanato-3-methylbenzene and 2-amino-n-(2-oxo-2-pyrrolidin-1-ylethyl)-n-phenylacetamide react together to produce 2-[(3-methylphenyl)carbamoylamino]-n-(2-oxo-2-pyrrolidin-1-ylethyl)-n-phenylacetamide.,train,1,0
"5,6-dimethyl-2-nitro-6,7-dihydro-4h-pyrazolo[1,5-a]pyrazine reacts in the presence of methanol, molecular hydrogen, nickel to produce 5,6-dimethyl-6,7-dihydro-4h-pyrazolo[1,5-a]pyrazin-2-amine.",train,0,1
"2-(4-cyanophenyl)acetic acid and 2-bromo-1-(4-chlorophenyl)ethanone react together in the presence of 2-methylpropan-2-olate, n,n-diethylethanamine, ethanol, n,n-dimethylformamide, oxidane, potassium(1+) to produce 4-[3-(4-chlorophenyl)-5-oxo-2h-furan-4-yl]benzonitrile.",train,0,1
"1-benzyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyrazole and 3-bromocyclohex-2-en-1-one react together in the presence of toluene, carbonate, sodium(1+), palladium;triphenylphosphanium to produce 3-(1-benzylpyrazol-4-yl)cyclohex-2-en-1-one.",train,1,0
"Ethyl 4-(3-benzoylphenyl)pent-3-enoate reacts in the presence of methanol, sodium(1+), hydroxide to produce 4-(3-benzoylphenyl)pent-3-enoic acid.",train,0,1
4-(3-hydroxy-2-methyl-4-pyrimidin-4-ylbutan-2-yl)oxybenzonitrile and 3-chlorobenzenecarboperoxoic acid react together in the presence of dichloromethane to produce 4-[3-hydroxy-2-methyl-4-(3-oxidopyrimidin-3-ium-4-yl)butan-2-yl]oxybenzonitrile.,train,1,0
"1-fluoro-2-methoxy-4-nitrobenzene and 3,4-dichlorophenol react together in the presence of n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce 1-(3,4-dichlorophenoxy)-2-methoxy-4-nitrobenzene.",train,0,1
"Ethanol and 2-(2-formylphenoxy)acetic acid react together in the presence of toluene, oxidane, sulfuric acid to produce ethyl 2-(2-formylphenoxy)acetate.",train,0,1
"Tert-butyl n-(2-bromoethyl)carbamate and 1-fluoronaphthalen-2-ol react together in the presence of propan-2-one, hexane, ethyl acetate, carbonate, potassium(1+) to produce tert-butyl n-[2-(1-fluoronaphthalen-2-yl)oxyethyl]carbamate.",train,1,0
"Methyl 3-[4-chloro-3-(trifluoromethyl)phenyl]-3-methyl-4-oxocyclohexane-1-carboxylate reacts in the presence of ethanol, boranuide, sodium(1+) to produce 2-[4-chloro-3-(trifluoromethyl)phenyl]-4-(hydroxymethyl)-2-methylcyclohexan-1-ol.",train,0,1
"Methyl 1,2,3,4-tetrahydroisoquinoline-6-carboxylate and thiocyanate react together in the presence of oxolane, ethyl acetate, chlorane, azanium to produce methyl 2-carbamothioyl-3,4-dihydro-1h-isoquinoline-6-carboxylate.",train,1,0
"Methyl 4-(3,4-dichlorophenyl)-2-morpholin-4-yl-7-oxo-5-prop-2-enyl-4,6-dihydrothieno[2,3-c]pyridine-5-carboxylate reacts in the presence of oxolane, methanol, oxidane, sodium(1+), hydroxide to produce 4-(3,4-dichlorophenyl)-2-morpholin-4-yl-7-oxo-5-prop-2-enyl-4,6-dihydrothieno[2,3-c]pyridine-5-carboxylic acid.",train,1,0
"Benzyl n-[(6s,8r)-8-amino-8-methyl-4-oxo-6-[[4-(n-phenylmethoxycarbonylcarbamimidoyl)phenyl]methylcarbamoyl]-6,7-dihydropyrrolo[1,2-a]pyrimidin-3-yl]-n-prop-2-enylcarbamate and tert-butyl n-[4-[[[(6s)-3-(benzylamino)-4-oxo-7,8-dihydro-6h-pyrrolo[1,2-a]pyrimidine-6-carbonyl]amino]methyl]benzenecarboximidoyl]carbamate react together in the presence of triacetyloxyboranuide, propan-2-one, sodium(1+) to produce benzyl n-[(6s,8r)-8-methyl-4-oxo-6-[[4-(n-phenylmethoxycarbonylcarbamimidoyl)phenyl]methylcarbamoyl]-8-(propan-2-ylamino)-6,7-dihydropyrrolo[1,2-a]pyrimidin-3-yl]-n-prop-2-enylcarbamate.",train,1,0
"Azetidine-1-sulfonamide and 5-cyclopropyl-2-fluoro-4-[(3,5,7-trifluoro-1-adamantyl)methoxy]benzoic acid react together in the presence of methanesulfonamide, 6-(1-adamantylmethoxy)-5-cyclopropylpyridine-3-carboxylic acid to produce n-(azetidin-1-ylsulfonyl)-5-cyclopropyl-2-fluoro-4-[(3,5,7-trifluoro-1-adamantyl)methoxy]benzamide.",train,1,0
"Prop-2-enenitrile and ethyl 3-[3-(1h-indole-2-carbonylamino)-2-oxo-1-pentylindol-3-yl]propanoate react together in the presence of 2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepine, n,n-dimethylformamide, methanol, oxidane, sodium(1+), hydroxide to produce 3-[3-[[1-(2-cyanoethyl)indole-2-carbonyl]amino]-2-oxo-1-pentylindol-3-yl]propanoic acid.",train,1,0
"Propan-2-yl 4-methyl-2-sulfanylidenepyrrolidine-3-carboxylate and ethyl 4-bromo-3-oxobutanoate react together in the presence of acetate, ethanol, sodium(1+) to produce propan-2-yl 3-(2-ethoxy-2-oxoethylidene)-6-methyl-5,6-dihydropyrrolo[2,1-b][1,3]thiazole-7-carboxylate.",train,1,0
"2-(4-methylpiperazin-1-yl)ethanol and 4-(4-chloro-2-fluoroanilino)-6-methoxyquinazolin-7-ol react together in the presence of tributylphosphane, dichloromethane, n-(piperidine-1-carbonylimino)piperidine-1-carboxamide to produce n-(4-chloro-2-fluorophenyl)-6-methoxy-7-[2-(4-methylpiperazin-1-yl)ethoxy]quinazolin-4-amine.",train,1,0
"Ethyl 2-amino-5-methylthiophene-3-carboxylate and formamide react together to produce 6-methyl-3h-thieno[2,3-d]pyrimidin-4-one.",train,1,0
"Methyl 5-cyclopropyl-2-(4-fluorophenyl)-6-[3-methylbutyl(methylsulfonyl)amino]-1,3a-dihydropyrazolo[1,5-a]pyridine-3-carboxylate reacts in the presence of acetic acid, ethyl acetate, methylsulfinylmethane, iodobenzene, carbonate, potassium(1+) to produce methyl 5-cyclopropyl-2-(4-fluorophenyl)-6-[3-methylbutyl(methylsulfonyl)amino]pyrazolo[1,5-a]pyridine-3-carboxylate.",train,1,0
"Tert-butyl n-[1-[3-(1-quinolin-2-ylazetidin-3-yl)pyrazin-2-yl]pyrrolidin-3-yl]carbamate reacts in the presence of ethoxyethane, chlorane to produce 1-[3-(1-quinolin-2-ylazetidin-3-yl)pyrazin-2-yl]pyrrolidin-3-amine.",train,1,0
"Styrene and triethoxysilane react together in the presence of 1,2-xylene to produce triethoxy(2-phenylethyl)silane.",train,1,0
"Tert-butyl n-[(3s)-1-[6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)quinolin-4-yl]piperidin-3-yl]carbamate and 2-chloro-4-phenylmethoxypyrimidine react together in the presence of 1,2-dimethoxyethane, dichloromethane, dichloropalladium, carbonate, iron(2+), sodium(1+), cyclopenta-2,4-dien-1-yl(diphenyl)phosphane to produce tert-butyl n-[(3s)-1-[6-(4-phenylmethoxypyrimidin-2-yl)quinolin-4-yl]piperidin-3-yl]carbamate.",train,0,1
"Methyl 3-(methanesulfonamido)thiophene-2-carboxylate reacts in the presence of oxolane, chlorane, sodium(1+), hydroxide to produce 3-(methanesulfonamido)thiophene-2-carboxylic acid.",train,0,1
"(2s,3s)-n-(4-ethylsulfanyl-1,3-thiazol-2-yl)-2-[(4r)-4-[4-(2-methoxyethoxy)phenyl]-2,5-dioxoimidazolidin-1-yl]-3-phenylbutanamide and 3-chlorobenzenecarboperoxoic acid react together in the presence of oxolane to produce (2s,3s)-n-(4-ethylsulfinyl-1,3-thiazol-2-yl)-2-[(4r)-4-[4-(2-methoxyethoxy)phenyl]-2,5-dioxoimidazolidin-1-yl]-3-phenylbutanamide.",train,0,1
"4-[2-ethyl-4-(4-fluorophenyl)-5-phenylmethoxyphenoxy]butanenitrile reacts in the presence of ethoxyethane, aluminum(3+), chloride, hydride, lithium(1+) to produce 4-[2-ethyl-4-(4-fluorophenyl)-5-phenylmethoxyphenoxy]butan-1-amine.",train,1,0
"3-methyl-1-(1-methylimidazol-4-yl)-2-oxoimidazolidine-4-carboxylic acid and (2,4-dichlorophenyl)methanamine react together in the presence of 4-ethylmorpholine, 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, chlorane, dichloromethane, oxidane, 2,2,2-trifluoroacetic acid, 1-hydroxybenzotriazole to produce n-[(2,4-dichlorophenyl)methyl]-3-methyl-1-(1-methylimidazol-4-yl)-2-oxoimidazolidine-4-carboxamide.",train,1,0
"Piperidine and 5-bromo-4-[1-[(4-methoxyphenyl)methyl]pyrazol-4-yl]-n-pyridin-2-yl-1,3-thiazol-2-amine react together in the presence of n,n-diethylethanamine, ethyl acetate, n,n-dimethylformamide, oxidane to produce 4-[1-[(4-methoxyphenyl)methyl]pyrazol-4-yl]-5-piperidin-1-yl-n-pyridin-2-yl-1,3-thiazol-2-amine.",train,1,0
"Isoindole-1,3-dione and (1-pyridin-4-ylpiperidin-4-yl)methanol react together in the presence of oxolane, ethanol, ethyl n-ethoxycarbonyliminocarbamate, ethyl acetate, chlorane, dichloromethane, hydrazine, oxidane, triphenylphosphane to produce (1-pyridin-4-ylpiperidin-4-yl)methanamine.",train,1,0
"6-methyl-5-(2-oxo-3-phenylimino-1h-indol-5-yl)-3,6-dihydro-1,3,4-thiadiazin-2-one and pyridine-4-carbohydrazide react together to produce n-[[2-hydroxy-5-(6-methyl-2-oxo-3,6-dihydro-1,3,4-thiadiazin-5-yl)-1h-indol-3-yl]imino]pyridine-4-carboxamide.",train,1,0
"Triethyl octane-1,1,8-tricarboxylate and 1-bromo-2-(bromomethyl)-3,4,5,6-tetramethoxybenzene react together in the presence of oxolane, chloride, hydride, azanium, sodium(1+) to produce triethyl 1-[(2-bromo-3,4,5,6-tetramethoxyphenyl)methyl]octane-1,1,8-tricarboxylate.",train,1,0
"2-aminoethanol and (4z)-2-[4-(2-cyclopropylethoxy)phenyl]-4-[(4-cyclopropylphenyl)methylidene]-1,3-oxazol-5-one react together in the presence of ethanol to produce 4-(2-cyclopropylethoxy)-n-[(z)-1-(4-cyclopropylphenyl)-3-(2-hydroxyethylamino)-3-oxoprop-1-en-2-yl]benzamide.",train,0,1
"5-chloropyridin-2-amine and 1-fluoro-2-nitrobenzene react together in the presence of methylsulfinylmethane, oxidane, potassium(1+), hydroxide to produce 5-chloro-n-(2-nitrophenyl)pyridin-2-amine.",train,1,0
"Methyl 5-(4-chlorophenyl)-3-(dimethylaminomethylideneamino)thiophene-2-carboxylate and 3-fluoro-1-[2-(2-methoxy-4-nitrophenoxy)ethyl]pyrrolidine react together in the presence of dichloromethane, phenol to produce 6-(4-chlorophenyl)-3-[4-[2-(3-fluoropyrrolidin-1-yl)ethoxy]-3-methoxyphenyl]thieno[3,2-d]pyrimidin-4-one.",train,1,0
"4-ethoxycarbonyl-2-methylpyrazole-3-carboxylic acid and 2-n,2-n-dimethyl-[1,2,4]triazolo[1,5-a]pyridine-2,7-diamine react together in the presence of oxolane, 1-phosphorylpropane, n-ethyl-n-propan-2-ylpropan-2-amine to produce ethyl 5-[[2-(dimethylamino)-[1,2,4]triazolo[1,5-a]pyridin-7-yl]carbamoyl]-1-methylpyrazole-4-carboxylate.",train,0,1
"Magnesium;chlorobenzene;chloride and 4-bromobenzonitrile react together in the presence of oxolane, dichloropalladium, triphenylphosphane to produce 4-(4-chlorophenyl)benzonitrile.",train,0,1
"(4r)-3-[2-(4-chlorophenyl)acetyl]-4-propan-2-yl-1,3-oxazolidin-2-one and bis(trimethylsilyl)azanide react together in the presence of oxolane, acetic acid, ethoxyethane, sodium(1+) to produce (4r)-3-[(2r)-2-(4-chlorophenyl)propanoyl]-4-propan-2-yl-1,3-oxazolidin-2-one.",train,1,0
"2-(acetyloxymethoxy)ethyl acetate and 6-[(3,5-dimethylphenyl)methyl]-5-ethyl-1h-pyrimidine-2,4-dione react together in the presence of acetonitrile, chloro(trimethyl)silane, [dimethyl-(trimethylsilylamino)silyl]methane, dichloromethane, chloride, sodium to produce 2-[[6-[(3,5-dimethylphenyl)methyl]-5-ethyl-2,4-dioxo-1h-pyrimidin-3-yl]methoxy]ethyl acetate.",train,0,1
"2-hydroxy-4-methylsulfonylbenzoic acid reacts in the presence of borane, oxolane, oxolane to produce 2-(hydroxymethyl)-5-methylsulfonylphenol.",train,0,1
"1-(3-chloroprop-1-enyl)-2-fluorobenzene and 5,6,7,8-tetrahydro-4h-[1,3]thiazolo[4,5-d]azepin-2-amine react together in the presence of ethoxyethane, chloroform to produce 6-[3-(2-fluorophenyl)prop-2-enyl]-4,5,7,8-tetrahydro-[1,3]thiazolo[4,5-d]azepin-2-amine.",train,1,0
"N-ethyl-n-propan-2-ylpropan-2-amine and n-[7-(5-fluoro-2-methylphenyl)isoquinolin-3-yl]piperidine-4-carboxamide react together in the presence of iodoethane, n,n-dimethylformamide to produce 1-ethyl-n-[7-(5-fluoro-2-methylphenyl)isoquinolin-3-yl]piperidine-4-carboxamide.",train,1,0
"(e)-2-benzyl-5-[4-[tert-butyl(dimethyl)silyl]oxy-3-methoxyphenyl]-1-phenylpent-4-ene-1,3-dione reacts in the presence of oxolane, tetrabutylazanium, fluoride to produce (e)-2-benzyl-5-(4-hydroxy-3-methoxyphenyl)-1-phenylpent-4-ene-1,3-dione.",train,0,1
"Methyl 1-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]cyclopropane-1-carboxylate reacts in the presence of di(propan-2-yl)alumanylium, toluene, chlorane, chloride, hydride, azanium to produce [1-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]cyclopropyl]methanol.",train,0,1
"[2-[2-[[(e)-3-[4-[difluoro-[4-(4,4,4-trifluorobutoxy)phenoxy]methyl]phenyl]prop-2-enoyl]oxymethyl]-4-nitrophenyl]-5-nitrophenyl]methyl (e)-3-[4-[difluoro-[4-(4,4,4-trifluorobutoxy)phenoxy]methyl]phenyl]prop-2-enoate reacts in the presence of n,n-dimethylformamide, oxidane, zinc to produce [5-amino-2-[4-amino-2-[[(e)-3-[4-[difluoro-[4-(4,4,4-trifluorobutoxy)phenoxy]methyl]phenyl]prop-2-enoyl]oxymethyl]phenyl]phenyl]methyl (e)-3-[4-[difluoro-[4-(4,4,4-trifluorobutoxy)phenoxy]methyl]phenyl]prop-2-enoate.",train,0,1
"Tert-butyl 3-azidopiperidine-1-carboxylate reacts in the presence of acetic acid, methanol, palladium to produce tert-butyl 3-aminopiperidine-1-carboxylate.",train,1,0
"(2s,5r)-n'-(2,2-difluorocyclopropanecarbonyl)-7-oxo-6-phenylmethoxy-1,6-diazabicyclo[3.2.1]octane-2-carbohydrazide reacts in the presence of methanol, palladium to produce (2s,5r)-n'-(2,2-difluorocyclopropanecarbonyl)-6-hydroxy-7-oxo-1,6-diazabicyclo[3.2.1]octane-2-carbohydrazide.",train,0,1
"Diethyl phosphite and chloro(difluoro)methane react together in the presence of oxolane, hexane, hydride, sodium(1+) to produce 1-[difluoromethyl(ethoxy)phosphoryl]oxyethane.",train,1,0
"(6r,7r)-7-[[2-(5-chloro-2-formamido-1,3-thiazol-4-yl)acetyl]amino]-3-(5-methyl-1,3,4-thiadiazol-2-yl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carbothioic s-acid reacts in the presence of oxolane, ethyl acetate, methanol, chlorane, sodium(1+), hydroxide to produce (6r,7r)-7-[[2-(2-amino-5-chloro-1,3-thiazol-4-yl)acetyl]amino]-3-(5-methyl-1,3,4-thiadiazol-2-yl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carbothioic s-acid.",train,1,0
"4-o-tert-butyl 1-o-methyl 2-[(4-chlorophenyl)methyl]butanedioate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 3-[(4-chlorophenyl)methyl]-4-methoxy-4-oxobutanoic acid.",train,0,1
"1-(4-nitrophenyl)ethanol and molecular iodine react together in the presence of oxolane, chloride, azanium, 1h-imidazole, triphenylphosphane to produce 1-(2-iodoethyl)-4-nitrobenzene.",train,0,1
"2-methoxy-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)aniline and 1h-indole-3-carboxylic acid react together in the presence of oxolane, ethyl acetate, n,n-dimethylformamide, dichloromethane, oxidane, oxalyl dichloride, pyridine to produce n-[2-methoxy-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl]-1h-indole-3-carboxamide.",train,0,1
"Tert-butyl-dimethyl-[(2-phenyl-1,3-dioxolan-2-yl)methoxy]silane reacts in the presence of oxolane, tetrabutylazanium, fluoride to produce (2-phenyl-1,3-dioxolan-2-yl)methanol.",train,1,0
"2,2,2-trichloroethyl n-[5-(2-cyanopropan-2-yl)-2-[3-[2-(oxan-2-yloxy)ethoxy]phenyl]pyrazol-3-yl]carbamate reacts in the presence of methanol to produce 2,2,2-trichloroethyl n-[5-(2-cyanopropan-2-yl)-2-[3-(2-hydroxyethoxy)phenyl]pyrazol-3-yl]carbamate.",train,0,1
"N-[4-acetyl-2-[(5-chloropyridin-2-yl)carbamoyl]phenyl]-1-propan-2-ylpiperidine-4-carboxamide and hydroxylamine react together in the presence of acetate, methanol, chlorane, sodium(1+) to produce n-[2-[(5-chloropyridin-2-yl)carbamoyl]-4-(n-hydroxy-c-methylcarbonimidoyl)phenyl]-1-propan-2-ylpiperidine-4-carboxamide.",train,0,1
Pent-4-ene-1-sulfonate and phosphoryl trichloride react together in the presence of sodium(1+) to produce pent-4-ene-1-sulfonyl chloride.,train,1,0
"Tert-butyl n-[(3r)-piperidin-3-yl]carbamate and n-(5-bromo-4-fluoro-1h-pyrrolo[2,3-b]pyridin-3-yl)oxolane-3-carboxamide react together in the presence of butan-1-ol to produce tert-butyl n-[(3r)-1-[5-bromo-3-(oxolane-3-carbonylamino)-1h-pyrrolo[2,3-b]pyridin-4-yl]piperidin-3-yl]carbamate.",train,1,0
"1-[5-methyl-1-(4-nitrophenyl)pyrazol-4-yl]ethanone reacts in the presence of acetic acid, ethanol, oxidane, iron to produce 1-[1-(4-aminophenyl)-5-methylpyrazol-4-yl]ethanone.",train,0,1
"Tert-butyl 4-[3-[4-[(3-chlorophenyl)sulfonylamino]-2,6-dimethylthieno[2,3-b]pyridin-3-yl]phenyl]piperazine-1-carboxylate reacts in the presence of 1,4-dioxane, ethyl acetate, chlorane, dichloromethane, sodium(1+), hydroxide to produce 3-chloro-n-[2,6-dimethyl-3-(3-piperazin-1-ylphenyl)thieno[2,3-b]pyridin-4-yl]benzenesulfonamide.",train,1,0
"Methyl n-cyano-n'-(3,5-dichlorophenyl)carbamimidothioate and hydroxylamine react together in the presence of n,n-diethylethanamine, n,n-dimethylformamide, chlorane to produce 3-n-(3,5-dichlorophenyl)-1,2,4-oxadiazole-3,5-diamine.",train,1,0
"Methyl 2-hydroxy-5-phenylmethoxybenzoate and chloromethylbenzene react together in the presence of oxidane, carbonate, thiolane 1,1-dioxide, potassium(1+), sodium(1+), hydroxide to produce 2,5-bis(phenylmethoxy)benzoic acid.",train,1,0
"1-(3-nitrophenyl)sulfonylpiperidine-3,5-dicarboxamide reacts in the presence of methanol, (3r,4r,5r)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol, palladium to produce 1-(3-aminophenyl)sulfonylpiperidine-3,5-dicarboxamide.",train,0,1
