reaction,split,not_high_yielding,high_yielding
"Ethyl (e)-3-(2-tert-butylphenoxy)but-2-enoate and 1-bromopyrrolidine-2,5-dione react together in the presence of tetrachloromethane, benzoyl benzenecarboperoxoate to produce ethyl (e)-4-bromo-3-(2-tert-butylphenoxy)but-2-enoate.",train,1,0
"5-[[(1r,2r)-2-amino-3,3-difluorocyclohexyl]amino]-3-chloropyrazine-2-carbonitrile and aniline react together in the presence of 1,4-dioxane, acetate, carbonate, potassium(1+), palladium(2+), [1-(2-diphenylphosphanylnaphthalen-1-yl)naphthalen-2-yl]-diphenylphosphane to produce 5-[[(1r,2r)-2-amino-3,3-difluorocyclohexyl]amino]-3-anilinopyrazine-2-carbonitrile.",train,1,0
4-amino-5-chloro-n-[2-(diethylamino)ethyl]-2-methoxybenzamide reacts in the presence of 4-amino-5-chloro-n-[2-(dimethylamino)ethyl]-2-methoxybenzamide to produce 4-amino-5-chloro-n-[2-(dimethylamino)ethyl]-2-hydroxybenzamide.,train,0,1
"Propan-2-yl 3-(4-bromophenyl)prop-2-enoate and bis(trimethylsilyl)azanide react together in the presence of tritert-butylphosphane, toluene, chlorane, (1e,4e)-1,5-diphenylpenta-1,4-dien-3-one, lithium(1+), palladium to produce propan-2-yl 3-(4-aminophenyl)prop-2-enoate.",train,0,1
"1-bromo-4-prop-1-en-2-ylbenzene and 1-(4-bromo-2-chlorophenyl)ethanone react together in the presence of methylsulfinylmethane, bromide, lithium;butane, triphenylphosphanium to produce 4-bromo-2-chloro-1-prop-1-en-2-ylbenzene.",train,1,0
"5-ethenyl-5-methyloxolan-2-one and 2,3,5-trimethylphenol react together in the presence of 1,4-dioxane, ethoxyethane, trifluoroborane to produce 3-(2,5,7,8-tetramethyl-3,4-dihydrochromen-2-yl)propanoic acid.",train,1,0
"1-o-tert-butyl 2-o-methyl 4-(3,3-difluoropentyl)pyrrolidine-1,2-dicarboxylate reacts in the presence of oxolane, oxidane, lithium(1+), hydroxide to produce 4-(3,3-difluoropentyl)-1-[(2-methylpropan-2-yl)oxycarbonyl]pyrrolidine-2-carboxylic acid.",train,0,1
"5-chloro-3-(4-methoxy-3-methylphenyl)-1,4-dimethylpyrazole reacts in the presence of bromane, acetic acid to produce 4-(5-chloro-1,4-dimethylpyrazol-3-yl)-2-methylphenol.",train,0,1
"Iodoethane and 3-[4-(4-chlorophenyl)-2-pyridin-2-ylsulfanyl-1,3-oxazol-5-yl]propanoic acid react together in the presence of oxidane to produce ethyl 3-[4-(4-chlorophenyl)-2-pyridin-2-ylsulfanyl-1,3-oxazol-5-yl]propanoate.",train,0,1
"1-[1-[2-(azocan-1-yl)-2-oxoethyl]-5-formyl-9-methyl-2-oxo-3h-1,4-benzodiazepin-3-yl]-3-(3-methylphenyl)urea and hydroxylamine react together in the presence of acetic acid, acetyl acetate, acetate, ethyl acetate, toluene, chlorane, hydrogen carbonate, sodium(1+) to produce 1-[1-[2-(azocan-1-yl)-2-oxoethyl]-5-cyano-9-methyl-2-oxo-3h-1,4-benzodiazepin-3-yl]-3-(3-methylphenyl)urea.",train,1,0
"8-(difluoromethoxy)-9-ethyl-6,7-difluoro-[1,2]thiazolo[5,4-b]quinoline-3,4-dione and 2-piperazin-1-ylpyrimidine react together to produce 8-(difluoromethoxy)-9-ethyl-6-fluoro-7-(4-pyrimidin-2-ylpiperazin-1-yl)-[1,2]thiazolo[5,4-b]quinoline-3,4-dione.",train,1,0
2-chloro-6-methyl-4-nitroaniline and 2-cyclopentylacetyl chloride react together in the presence of acetonitrile to produce n-(2-chloro-6-methyl-4-nitrophenyl)-2-cyclopentylacetamide.,train,1,0
"2,5-dibromobenzoic acid and thionyl dichloride react together to produce 2,5-dibromobenzoyl chloride.",train,0,1
"4-chloro-2-(2-hydroxy-1-imidazol-1-ylpropan-2-yl)phenol and 1-bromononane react together in the presence of n,n-dimethylformamide, sodium(1+), hydroxide to produce 2-(5-chloro-2-nonoxyphenyl)-1-imidazol-1-ylpropan-2-ol.",train,1,0
"Acetyl acetate and 3,4-dihydro-2h-pyran-2-ylmethanol react together in the presence of ethyl acetate, molecular iodine, pyridine to produce 3,4-dihydro-2h-pyran-2-ylmethyl acetate.",train,0,1
"N-(6-bromo-8-nitro-2-oxo-3,4-dihydro-1h-quinolin-3-yl)acetamide reacts in the presence of ethanol, oxidane, formate, azanium, palladium to produce n-(8-amino-2-oxo-3,4-dihydro-1h-quinolin-3-yl)acetamide.",train,0,1
"(e)-but-2-enoic acid and cyclohexene react together in the presence of oxidane to produce 3-methyl-2,3,4,5,6,7-hexahydroinden-1-one.",train,1,0
"7-methoxy-2-methyl-4-nitro-1-benzofuran reacts in the presence of ethanol, palladium to produce 7-methoxy-2-methyl-1-benzofuran-4-amine.",train,1,0
"(6as,7ar,8r,10ar,11as,11br)-8-hydroxy-7a-methyl-2,5,6,6a,7,8,9,10,10a,11,11a,11b-dodecahydro-1h-cyclopenta[b]phenanthren-3-one reacts in the presence of palladium, pyridine to produce (4ar,6as,7ar,8r,10ar,11as,11bs)-8-hydroxy-7a-methyl-2,4,4a,5,6,6a,7,8,9,10,10a,11,11a,11b-tetradecahydro-1h-cyclopenta[b]phenanthren-3-one.",train,0,1
"Trimethoxymethylbenzene and benzoic acid react together to produce 3-methoxy-3-phenyl-2,4-dioxabicyclo[3.2.0]heptane.",train,0,1
"Tert-butyl 5-(trifluoromethylsulfonyloxy)-3,4-dihydro-2h-pyridine-1-carboxylate and (2-methylpyrazol-3-yl)boronic acid react together in the presence of 1,4-dioxane, dichloropalladium, carbonate, iron(2+), sodium(1+), cyclopenta-2,4-dien-1-yl(diphenyl)phosphane to produce tert-butyl 5-(2-methylpyrazol-3-yl)-3,4-dihydro-2h-pyridine-1-carboxylate.",train,1,0
"2-(ethoxymethylidene)propanedinitrile and (3-bromo-2-methylphenyl)hydrazine react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, methanol to produce 5-amino-1-(3-bromo-2-methylphenyl)pyrazole-4-carbonitrile.",train,0,1
"(2-methyl-1-propanoyloxypropyl) 2-cyclopropyl-3-[4-[2-(2h-tetrazol-5-yl)phenyl]phenoxy]quinoline-4-carboxylate and 2-cyclopropyl-3-[4-[2-(2-trityltetrazol-5-yl)phenyl]phenoxy]quinoline-4-carboxylic acid react together in the presence of 1,4,7,10,13,16-hexaoxacyclooctadecane, ethyl acetate, n,n-dimethylformamide, carbonate, iodide, potassium(1+) to produce 1-propanoyloxyethyl 2-cyclopropyl-3-[4-[2-(2-trityltetrazol-5-yl)phenyl]phenoxy]quinoline-4-carboxylate.",train,0,1
"5-bromopyridin-2-amine and hydroxy(trioxido)-λ5-iodane react together in the presence of acetic acid, molecular iodine, oxidane, sulfuric acid, sodium(1+), hydroxide to produce 5-bromo-3-iodopyridin-2-amine.",train,0,1
"Methyl 2-[5-[2-methyl-4-[3-[3-methyl-4-[2-(1-trimethylsilyloxycyclopentyl)ethynyl]phenyl]pentan-3-yl]phenyl]pyridin-2-yl]acetate reacts in the presence of oxolane, tetrabutylazanium, fluoride to produce methyl 2-[5-[4-[3-[4-[2-(1-hydroxycyclopentyl)ethynyl]-3-methylphenyl]pentan-3-yl]-2-methylphenyl]pyridin-2-yl]acetate.",train,1,0
"N-tert-butyl-2-(difluoromethyl)-5-[5-phenyl-4-(pyridin-2-ylmethylamino)pyrrolo[2,1-f][1,2,4]triazin-2-yl]pyridine-3-sulfonamide reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 2-(difluoromethyl)-5-[5-phenyl-4-(pyridin-2-ylmethylamino)pyrrolo[2,1-f][1,2,4]triazin-2-yl]pyridine-3-sulfonamide.",train,1,0
"[2-[1-benzyl-4-(3,4-dichlorophenyl)pyrrolidin-3-yl]-2-(5-chloropyridin-2-yl)oxyethoxy]-tert-butyl-dimethylsilane reacts in the presence of 1-chloroethyl carbonochloridate, n-ethyl-n-propan-2-ylpropan-2-amine, toluene to produce tert-butyl-[2-(5-chloropyridin-2-yl)oxy-2-[4-(3,4-dichlorophenyl)pyrrolidin-3-yl]ethoxy]-dimethylsilane.",train,1,0
"1-methylpiperazine and 4-bromobenzoyl chloride react together in the presence of n,n-diethylethanamine, dichloromethane to produce (4-bromophenyl)-(4-methylpiperazin-1-yl)methanone.",train,0,1
"2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl n-[3-hydroxy-4-[2-methylpropyl-[(2-oxo-1,3-dihydroindol-5-yl)sulfonyl]amino]-1-phenylbutan-2-yl]carbamate and 1,1-dimethoxy-n,n-dimethylmethanamine react together in the presence of chloroform to produce 2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl n-[4-[[3-(dimethylaminomethylidene)-2-oxo-1h-indol-5-yl]sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]carbamate.",train,0,1
"Dimethyl 3-iodobenzene-1,2-dicarboxylate and 2,3-dihydro-1h-inden-5-amine react together in the presence of toluene, dichloromethane, (1e,4e)-1,5-diphenylpenta-1,4-dien-3-one, carbonate, cesium(1+), palladium, [1-(2-diphenylphosphanylnaphthalen-1-yl)naphthalen-2-yl]-diphenylphosphane to produce dimethyl 3-(2,3-dihydro-1h-inden-5-ylamino)benzene-1,2-dicarboxylate.",train,0,1
"3-methoxypropan-1-amine and phenyl n-[4-cyano-3-(4-nitrophenyl)-1,2-thiazol-5-yl]carbamate react together in the presence of 1,4-dioxane to produce 1-[4-cyano-3-(4-nitrophenyl)-1,2-thiazol-5-yl]-3-(3-methoxypropyl)urea.",train,0,1
"4-[(dimethylamino)methyl]cyclohexan-1-amine and cyclopropyl-(4,6-dichloro-1,5-naphthyridin-3-yl)methanone react together in the presence of acetic acid to produce [6-chloro-4-[[4-[(dimethylamino)methyl]cyclohexyl]amino]-1,5-naphthyridin-3-yl]-cyclopropylmethanone.",train,1,0
6-bromo-5-methylpyridin-3-amine and 2-bromobenzoic acid react together to produce 2-[(6-bromo-5-methylpyridin-3-yl)amino]benzoic acid.,train,1,0
"Pyridazin-4-amine and phenyl carbonochloridate react together in the presence of oxolane, n,n-diethylethanamine to produce phenyl n-pyridazin-4-ylcarbamate.",train,1,0
"Ethyl 5-[4-(trifluoromethyl)phenyl]-1,2-oxazole-3-carboxylate and tetrafluoroborate react together in the presence of tetrafluoroborate, 1-(chloromethyl)-4-fluoro-1,4-diazoniabicyclo[2.2.2]octane, oxidane, thiolane 1,1-dioxide to produce ethyl 4-fluoro-5-[4-(trifluoromethyl)phenyl]-1,2-oxazole-3-carboxylate.",train,1,0
"3-(2,4-dichlorophenyl)-1-[3-(2-hydroxyethyl)phenyl]-7-methylsulfonyl-4h-pyrimido[4,5-d]pyrimidin-2-one and aniline react together to produce 7-anilino-3-(2,4-dichlorophenyl)-1-[3-(2-hydroxyethyl)phenyl]-4h-pyrimido[4,5-d]pyrimidin-2-one.",train,1,0
"[4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]phenyl]-phenylmethanone reacts in the presence of methanol, chlorane, boranuide, sodium(1+) to produce [4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]phenyl]-phenylmethanol.",train,0,1
"Tert-butyl n-[(1-benzyl-4-hydroxypiperidin-3-yl)methyl]carbamate reacts in the presence of methanol, hydroxide, palladium(2+) to produce tert-butyl n-[(4-hydroxypiperidin-3-yl)methyl]carbamate.",train,0,1
"Ethyl 4-(bromomethyl)benzoate and 3-chloro-4-[4,4,4-trifluoro-3-hydroxy-3-(5-methylpyrazin-2-yl)butan-2-yl]phenol react together in the presence of propan-2-one, carbonate, iodide, potassium(1+) to produce ethyl 4-[[3-chloro-4-[4,4,4-trifluoro-3-hydroxy-3-(5-methylpyrazin-2-yl)butan-2-yl]phenoxy]methyl]benzoate.",train,0,1
"5-chloro-6-propan-2-yloxypyridine-3-carboxylic acid and ethyl 3-[7-(n'-hydroxycarbamimidoyl)-1h-indol-3-yl]propanoate react together in the presence of oxolane, tetrabutylazanium, 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, 1-hydroxybenzotriazole, fluoride to produce ethyl 3-[7-[5-(5-chloro-6-propan-2-yloxypyridin-3-yl)-1,2,4-oxadiazol-3-yl]-1h-indol-3-yl]propanoate.",train,0,1
"1-(2,3-dimethylimidazo[1,2-a]pyridin-6-yl)-4-phenylmethoxypyridin-2-one reacts in the presence of anisole, 2,2,2-trifluoroacetic acid to produce 1-(2,3-dimethylimidazo[1,2-a]pyridin-6-yl)-4-hydroxypyridin-2-one.",train,0,1
"N-[chloro(dimethyl)silyl]-2-methylpropan-2-amine and 2,5-dimethyl-6h-indeno[2,1-b]indole react together in the presence of hexane, ethoxyethane, lithium;butane to produce n-tert-butyl-n-dimethylsilyl-2,5-dimethyl-6h-indeno[2,3-b]indol-6-amine.",train,0,1
"Tert-butyl 3-oxocyclobutane-1-carboxylate and 1-bromo-2-fluoro-4-iodobenzene react together in the presence of oxolane, magnesium;propane;chloride to produce tert-butyl 3-(4-bromo-3-fluorophenyl)-3-hydroxycyclobutane-1-carboxylate.",train,0,1
"5-(aminomethyl)-5-methylimidazolidine-2,4-dione and 2-[4-[(2-methylquinolin-4-yl)methoxy]phenyl]acetic acid react together in the presence of 2,2,2-trifluoroacetic acid, imidazolidine-2,4-dione to produce n-[(4-methyl-2,5-dioxoimidazolidin-4-yl)methyl]-2-[4-[(2-methylquinolin-4-yl)methoxy]phenyl]acetamide.",train,1,0
"6-bromopyridin-3-amine and phenylboronic acid react together in the presence of oxolane, methanol, oxidane, carbonate, potassium(1+) to produce 6-phenylpyridin-3-amine.",train,0,1
"Benzyl n-[(3-fluoro-2-hydroxy-5-nitrophenyl)methyl]-n-methylcarbamate and (2r)-1-[tert-butyl(dimethyl)silyl]oxypropan-2-ol react together in the presence of oxolane, propan-2-yl n-propan-2-yloxycarbonyliminocarbamate, triphenylphosphane to produce benzyl n-[[2-[(2s)-1-[tert-butyl(dimethyl)silyl]oxypropan-2-yl]oxy-3-fluoro-5-nitrophenyl]methyl]-n-methylcarbamate.",train,0,1
"6-bromo-4-(4-methylphenyl)-2-(2-methylpropyl)quinoline-3-carbonitrile and piperazin-2-one react together in the presence of 1,4-dioxane, acetate, carbonate, cesium(1+), palladium(2+), [1-(2-diphenylphosphanylnaphthalen-1-yl)naphthalen-2-yl]-diphenylphosphane to produce 4-(4-methylphenyl)-2-(2-methylpropyl)-6-(3-oxopiperazin-1-yl)quinoline-3-carbonitrile.",train,0,1
"2,2,2-trifluoroethyl 4-methylbenzenesulfonate and 3-hydroxybenzaldehyde react together in the presence of hexane, ethyl acetate, methanol, methanolate, toluene, sodium(1+) to produce 3-(2,2,2-trifluoroethoxy)benzaldehyde.",train,1,0
"Methyl 2-chloro-3-(1-cyanocyclobutyl)benzoate reacts in the presence of oxolane, methanol, oxidane, lithium(1+), hydroxide to produce 2-chloro-3-(1-cyanocyclobutyl)benzoic acid.",train,1,0
4-bromo-2-chloro-6-fluoroaniline and (2-chlorophenyl)boronic acid react together to produce 2-chloro-4-(2-chlorophenyl)-6-fluoroaniline.,train,1,0
"Ethyl 10-[7-hydroxy-3-(4-hydroxyphenyl)-3-methyl-2,4-dihydrochromen-4-yl]-2-(3,3,4,4,5,5,6,6,6-nonafluorohexyl)decanoate reacts in the presence of methanol, chlorane, oxidane, potassium(1+), hydroxide to produce 10-[7-hydroxy-3-(4-hydroxyphenyl)-3-methyl-2,4-dihydrochromen-4-yl]-2-(3,3,4,4,5,5,6,6,6-nonafluorohexyl)decanoic acid.",train,0,1
"1-(2-hydroxy-4-trimethylsilylphenyl)ethanone and methyl 4-carbonochloridoylbenzoate react together in the presence of oxolane, n,n-diethylethanamine to produce 4-o-(2-acetyl-5-trimethylsilylphenyl) 1-o-methyl benzene-1,4-dicarboxylate.",train,0,1
"Methanolate and 4-bromo-2,3-difluorobenzaldehyde react together in the presence of methanol, sodium(1+) to produce 4-bromo-3-fluoro-2-methoxybenzaldehyde.",train,0,1
"Ethyl 3-bromo-2-oxopropanoate and pyridine-3-carbothioamide react together in the presence of ethanol, methanol, chloroform to produce ethyl 2-pyridin-3-yl-1,3-thiazole-4-carboxylate.",train,0,1
"(1-propylpyrrolidin-2-yl)methanamine and 4-[(7-chloroquinolin-4-yl)amino]benzenesulfonyl chloride react together in the presence of chlorane, chloroform, oxidane, carbonate, sodium(1+) to produce 4-[(7-chloroquinolin-4-yl)amino]-n-[(1-propylpyrrolidin-2-yl)methyl]benzenesulfonamide.",train,1,0
"6-n-[(1s)-1-(4-fluorophenyl)ethyl]-4-(1-methylsulfonyl-3,6-dihydro-2h-pyridin-4-yl)-2-n-pyrazin-2-ylpyridine-2,6-diamine reacts in the presence of methanol, formate, azanium, hydroxide, palladium(2+) to produce 6-n-[(1s)-1-(4-fluorophenyl)ethyl]-4-(1-methylsulfonylpiperidin-4-yl)-2-n-pyrazin-2-ylpyridine-2,6-diamine.",train,1,0
"Methyl (7e)-7-[(2r)-2-octyl-5-oxo-2-trimethylsilyloxycyclopent-3-en-1-ylidene]heptanoate reacts in the presence of oxolane, tetrabutylazanium, ethoxyethane, chloride, fluoride, sodium(1+) to produce methyl (7e)-7-[(2r)-2-hydroxy-2-octyl-5-oxocyclopent-3-en-1-ylidene]heptanoate.",train,1,0
"1-[chloro-(4-methoxyphenyl)-phenylmethyl]-4-methoxybenzene and (5r)-5-(5-bromo-2-fluorophenyl)-5-methyl-2,6-dihydro-1,4-oxazin-3-amine react together to produce (5r)-n-[bis(4-methoxyphenyl)-phenylmethyl]-5-(5-bromo-2-fluorophenyl)-5-methyl-2,6-dihydro-1,4-oxazin-3-amine.",train,0,1
"(3ar,6as)-1,3-dibenzyl-3a,6a-dihydrofuro[3,4-d]imidazole-2,4,6-trione reacts in the presence of oxolane, 3,3-diphenylbutan-2-ol, n,n-diethylethanamine, toluene, chlorane, boranuide, hydride, lithium(1+) to produce (3as,6ar)-1,3-dibenzyl-6,6a-dihydro-3ah-furo[3,4-d]imidazole-2,4-dione.",train,1,0
"Diethyl 2-chloro-2-[(8-methoxy-1-methyl-2-oxoquinolin-5-yl)methyl]propanedioate reacts in the presence of acetic acid, chlorane, oxidane to produce 2-chloro-3-(8-methoxy-1-methyl-2-oxoquinolin-5-yl)propanoic acid.",train,0,1
"2,2-dimethyl-4-(2-methylbut-3-en-2-yl)-1,3-dioxane and phosphate react together in the presence of oxolane, tetraoxoosmium to produce 2-(2,2-dimethyl-1,3-dioxan-4-yl)-2-methylpropanal.",train,0,1
Propan-2-ylhydrazine and ethyl (z)-2-cyano-3-ethoxyprop-2-enoate react together in the presence of ethanol to produce 5-amino-1-propan-2-ylpyrazole-4-carboxylic acid.,train,1,0
"Methyl 2-bromo-3-nitrobenzoate reacts in the presence of methanol, dichloromethane, dichlorotin, oxidane, sodium(1+), hydroxide to produce methyl 3-amino-2-bromobenzoate.",train,0,1
"(4-acetamido-2-fluoro-3-methylphenyl) acetate and 3-methylbutyl nitrite react together in the presence of acetyl acetate, acetate, tetrabutylazanium, ethyl acetate, bromide, potassium(1+) to produce (1-acetyl-4-fluoroindazol-5-yl) acetate.",train,1,0
"Methyl 2-aminoacetate and 3-aminopyridine-4-carboxylic acid react together in the presence of chlorane, di(imidazol-1-yl)methanone, pyridine to produce methyl 2-[(3-aminopyridine-4-carbonyl)amino]acetate.",train,1,0
"1-o-tert-butyl 3-o-ethyl 4-o-prop-2-enyl (3s,4r)-piperidine-1,3,4-tricarboxylate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 3-o-ethyl 4-o-prop-2-enyl (3s,4r)-piperidine-3,4-dicarboxylate.",train,1,0
"1,4-dibromobutane and 2-(2-chloropyridin-3-yl)acetonitrile react together in the presence of oxolane, bis(trimethylsilyl)azanide, sodium(1+) to produce 1-(2-chloropyridin-3-yl)cyclopentane-1-carbonitrile.",train,1,0
"(3s,6r,10r,16s)-16-[(2r,3r,4s)-4-chloro-3-hydroxy-4-phenylbutan-2-yl]-10-[(3-chloro-4-methoxyphenyl)methyl]-6-methyl-3-(2-methylpropyl)-1,4-dioxa-8,11-diazacyclohexadec-13-ene-2,5,9,12-tetrone reacts in the presence of propan-2-one, bromide, lithium(1+) to produce 10-[(3-chloro-4-methoxyphenyl)methyl]-6-methyl-3-(2-methylpropyl)-16-[1-(3-phenyloxiran-2-yl)ethyl]-1,4-dioxa-8,11-diazacyclohexadec-13-ene-2,5,9,12-tetrone.",train,1,0
"5-[4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl]sulfonylpyridin-2-amine and 2-(2-chloropyrimidin-5-yl)-1,1,1,3,3,3-hexafluoropropan-2-ol react together in the presence of 1,2-dimethoxyethane, oxidane, carbonate, cesium(1+) to produce 2-[2-[4-(6-aminopyridin-3-yl)sulfonylphenyl]pyrimidin-5-yl]-1,1,1,3,3,3-hexafluoropropan-2-ol.",train,1,0
"2-amino-1-[4-(2,5-dichlorobenzoyl)piperazin-1-yl]ethanone and 3-phenyl-1h-pyrazole-5-carboxylic acid react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, 3-(ethyliminomethylideneamino)-n,n-dimethylpropan-1-amine, n,n-dimethylformamide, chlorane, oxidane, 1-hydroxybenzotriazole to produce n-[2-[4-(2,5-dichlorobenzoyl)piperazin-1-yl]-2-oxoethyl]-3-phenyl-1h-pyrazole-5-carboxamide.",train,0,1
"2-propan-2-ylphenol and 1-(chloromethoxy)-2-methoxyethane react together in the presence of oxolane, hydride, sodium(1+) to produce 1-(2-methoxyethoxymethoxy)-2-propan-2-ylbenzene.",train,0,1
"1-[9-(7-hydroxyheptyl)-1,4-dioxaspiro[4.4]nonan-8-yl]-4-methyloct-1-en-3-ol reacts in the presence of chlorane to produce 2-(7-hydroxyheptyl)-3-(3-hydroxy-4-methyloct-1-enyl)cyclopentan-1-one.",train,1,0
"Ethyl 7-bromothieno[2,3-b]pyrazine-6-carboxylate and n-(3-amino-4-methylphenyl)-3-(2-cyanopropan-2-yl)benzamide react together in the presence of trimethylalumane, toluene, chlorane to produce 7-bromo-n-[5-[[3-(2-cyanopropan-2-yl)benzoyl]amino]-2-methylphenyl]thieno[2,3-b]pyrazine-6-carboxamide.",train,0,1
"1-methyl-5-(4-methylphenyl)-2,6-dihydropyridin-3-one reacts in the presence of ethanol, chlorane, hydrogen carbonate, boranuide, sodium(1+) to produce 1-methyl-5-(4-methylphenyl)-3,6-dihydro-2h-pyridin-3-ol.",train,1,0
"4-amino-1-[(2-methylpropan-2-yl)oxycarbonyl]piperidine-4-carboxylate and n-ethyl-n-propan-2-ylpropan-2-amine react together in the presence of acetonitrile, methanol, diazomethyl(trimethyl)silane to produce 1-o-tert-butyl 4-o-methyl 4-aminopiperidine-1,4-dicarboxylate.",train,0,1
"Tert-butyl 4-[3-(3-methoxypropoxy)phenyl]-2,2-dimethyl-5-oxopiperazine-1-carboxylate reacts in the presence of oxolane, oxidane, sodium(1+), hydroxide to produce tert-butyl 4-[3-(3-methoxypropoxy)phenyl]-2,2-dimethylpiperazine-1-carboxylate.",train,0,1
"4-fluoro-n-(4-nitrophenyl)benzamide reacts in the presence of oxolane, platinum to produce n-(4-aminophenyl)-4-fluorobenzamide.",train,0,1
"Tert-butyl (3as,9br)-8-ethyl-4-(2-hydroxyethyl)-6-methyl-5-oxo-1,3,3a,9b-tetrahydropyrrolo[3,4-c]isoquinoline-2-carboxylate and phenol react together in the presence of ethyl n-ethoxycarbonyliminocarbamate, toluene, chlorane, triphenylphosphane to produce tert-butyl (3as,9br)-8-ethyl-6-methyl-5-oxo-4-(2-phenoxyethyl)-1,3,3a,9b-tetrahydropyrrolo[3,4-c]isoquinoline-2-carboxylate.",train,1,0
"(2r,3r,4s,5s,6r)-2-[[(2r,3s,4s,5r,6s)-6-[(2s)-2-[(3s,5r,8r,9r,10r,12r,13r,14r,17s)-3-[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-12-hydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1h-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-en-2-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol reacts in the presence of oxidane to produce (2r,3s,4s,5r,6r)-2-(hydroxymethyl)-6-[[(3s,5r,8r,9r,10r,12r,13r,14r,17s)-12-hydroxy-4,4,8,10,14-pentamethyl-17-[(2s)-6-methyl-2-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhept-5-en-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1h-cyclopenta[a]phenanthren-3-yl]oxy]oxane-3,4,5-triol.",train,0,1
"3-isocyanatobenzonitrile and [4-[(3,4-dichlorophenyl)methyl]morpholin-2-yl]methanamine react together to produce 1-(3-cyanophenyl)-3-[[4-[(3,4-dichlorophenyl)methyl]morpholin-2-yl]methyl]urea.",train,1,0
"Tetrafluoroborate and 6-bromonaphthalen-2-ol react together in the presence of acetonitrile, tetrafluoroborate, 1-(chloromethyl)-4-fluoro-1,4-diazoniabicyclo[2.2.2]octane to produce 6-bromo-1-fluoronaphthalen-2-ol.",train,0,1
"Tert-butyl (2-methylpropan-2-yl)oxycarbonyl carbonate and benzyl (2r)-3-oxo-2-propan-2-ylpiperazine-1-carboxylate react together in the presence of (3r)-3-propan-2-ylpiperazin-2-one, methanol, palladium to produce tert-butyl (2r)-3-oxo-2-propan-2-ylpiperazine-1-carboxylate.",train,1,0
"Ethyl 2-(triphenyl-lambda5-phosphanylidene)acetate and 1-[(2r,4s,5s)-4-azido-5-(hydroxymethyl)oxolan-2-yl]-5-methylpyrimidine-2,4-dione react together in the presence of n,n-diethylethanamine, methylsulfinylmethane, dichloromethane, oxalyl dichloride to produce ethyl 3-[(2r,3s,5r)-3-azido-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]prop-2-enoate.",train,0,1
"Tert-butyl n-[5-[(2-chloropyrimidin-4-yl)amino]-1-methylbenzimidazol-2-yl]-n-phenylcarbamate and carbonate react together in the presence of iodomethane, n,n-dimethylformamide, cesium(1+) to produce tert-butyl n-[5-[(2-chloropyrimidin-4-yl)-methylamino]-1-methylbenzimidazol-2-yl]-n-phenylcarbamate.",train,0,1
"Morpholine and tert-butyl (2s,4r)-2-(tert-butylcarbamoyl)-4-(4-methylphenyl)sulfonyloxypyrrolidine-1-carboxylate react together to produce tert-butyl (2s,4s)-2-(tert-butylcarbamoyl)-4-morpholin-4-ylpyrrolidine-1-carboxylate.",train,0,1
"11-[3-(diethoxymethyl)phenyl]-12-phenyl-2,3,10-triazatricyclo[7.3.1.05,13]trideca-1,5(13),6,8-tetraen-4-one reacts in the presence of chlorane, carbonate, potassium(1+) to produce 3-(4-oxo-12-phenyl-2,3,10-triazatricyclo[7.3.1.05,13]trideca-1,5(13),6,8-tetraen-11-yl)benzaldehyde.",train,1,0
"Tert-butyl 4-[(6-hydroxy-3-oxo-1-benzofuran-7-yl)methyl]piperazine-1-carboxylate and 2h-indazole-3-carbaldehyde react together in the presence of piperidine, methanol to produce tert-butyl 4-[[3,6-dihydroxy-2-(indazol-3-ylidenemethyl)-1-benzofuran-7-yl]methyl]piperazine-1-carboxylate.",train,0,1
