reaction,split,not_high_yielding,high_yielding
"2-oxopropanal and 4-nitrobenzene-1,2-diamine react together in the presence of oxidane to produce 2-methyl-6-nitroquinoxaline.",train,1,0
"(4r)-4-(chloromethyl)-2,2-dimethyl-1,3-dioxolane and 4-bromo-3-(trifluoromethyl)phenol react together in the presence of n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce (4s)-4-[[4-bromo-3-(trifluoromethyl)phenoxy]methyl]-2,2-dimethyl-1,3-dioxolane.",train,1,0
"Tert-butyl 4-[[2-[[(1r,2r)-2-hydroxycyclohexyl]amino]-1,3-benzothiazol-6-yl]oxy]pyridine-2-carboxylate reacts in the presence of acetonitrile, chlorane to produce 4-[[2-[[(1r,2r)-2-hydroxycyclohexyl]amino]-1,3-benzothiazol-6-yl]oxy]pyridine-2-carboxylic acid.",train,0,1
"1-(4-bromobutoxy)-4-chlorobenzene and 1,1-dioxo-1,2-benzothiazol-3-one react together in the presence of n,n-dimethylformamide, hydride, sodium(1+) to produce 2-[4-(4-chlorophenoxy)butyl]-1,1-dioxo-1,2-benzothiazol-3-one.",train,1,0
"(4-butylphenyl)-[4-(2-sulfanylidene-3h-benzimidazol-1-yl)piperidin-1-yl]methanone and carbonate react together in the presence of acetonitrile, iodomethane, potassium(1+) to produce (4-butylphenyl)-[4-(2-methylsulfanylbenzimidazol-1-yl)piperidin-1-yl]methanone.",train,0,1
"(3s)-2-[(2r)-2-(cyclopentylmethyl)-4-oxo-4-(phenylmethoxyamino)butanoyl]-n-pyridin-2-yl-3,4-dihydropyrazole-3-carboxamide reacts in the presence of methanol, hydroxide, palladium(2+) to produce (3s)-2-[(2r)-2-(cyclopentylmethyl)-4-(hydroxyamino)-4-oxobutanoyl]-n-pyridin-2-yl-3,4-dihydropyrazole-3-carboxamide.",train,0,1
"[6-[2-[[2-(3-fluoro-4-hydroxyphenyl)-2-oxoethyl]amino]-4-methoxyphenyl]-5,6,7,8-tetrahydronaphthalen-2-yl] 2,2-dimethylpropanoate and 2-chloro-n-cyclopropylacetamide react together to produce 6-[2-[2-[4-[2-(cyclopropylamino)ethoxy]-3-fluorophenyl]ethylamino]-4-methoxyphenyl]-5,6,7,8-tetrahydronaphthalen-2-ol.",train,1,0
"4-bromo-1,2-dimethoxybenzene and 6-chloropyridine-3-carbonyl chloride react together in the presence of oxolane, magnesium;1,2-dimethoxybenzene-5-ide;bromide, chlorane, magnesium to produce (6-chloropyridin-3-yl)-(3,4-dimethoxyphenyl)methanone.",train,1,0
"8-[(6-methoxy-1h-benzimidazol-2-yl)sulfanylmethyl]-1-methyl-3,4-dihydro-2h-quinoline and 3-chlorobenzenecarboperoxoic acid react together in the presence of dichloromethane, carbonate, sodium(1+) to produce 8-[(6-methoxy-1h-benzimidazol-2-yl)sulfinylmethyl]-1-methyl-3,4-dihydro-2h-quinoline.",train,1,0
"Methyl 2-(1-benzofuran-2-yl)-3-(diethylamino)quinoxaline-6-carboxylate reacts in the presence of methanol, chlorane, oxidane, sodium(1+), hydroxide to produce 2-(1-benzofuran-2-yl)-3-(diethylamino)quinoxaline-6-carboxylic acid.",train,1,0
"[2-(4,4-dimethyl-9-oxo-7-thia-10-azatricyclo[6.4.0.02,6]dodeca-1(8),2(6)-dien-10-yl)-4-fluoro-6-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl]methyl acetate and 5-bromo-1-methyl-3-[[5-(oxetan-3-yl)-6,7-dihydro-4h-pyrazolo[1,5-a]pyrazin-2-yl]amino]pyridin-2-one react together in the presence of acetonitrile, acetate, dichloropalladium, iron(2+), sodium(1+), cyclopenta-2,4-dien-1-yl(diphenyl)phosphane to produce [2-(4,4-dimethyl-9-oxo-7-thia-10-azatricyclo[6.4.0.02,6]dodeca-1(8),2(6)-dien-10-yl)-4-fluoro-6-[1-methyl-5-[[5-(oxetan-3-yl)-6,7-dihydro-4h-pyrazolo[1,5-a]pyrazin-2-yl]amino]-6-oxopyridin-3-yl]phenyl]methyl acetate.",train,0,1
"Methyl 5-bromo-2-formylbenzoate reacts in the presence of oxolane, chlorane, oxidane, lithium(1+), hydroxide to produce 5-bromo-2-formylbenzoic acid.",train,0,1
"1-chloro-3-phenylpropan-2-one and 1-benzylpiperazine react together in the presence of n,n-diethylethanamine, dichloromethane, oxidane to produce 1-(4-benzylpiperazin-1-yl)-3-phenylpropan-2-one.",train,1,0
"N-(7-chloro-4-methoxyquinolin-8-yl)-2-nitro-4-(trifluoromethyl)benzenesulfonamide reacts in the presence of ethanol, dichlorotin to produce 2-amino-n-(7-chloro-4-methoxyquinolin-8-yl)-4-(trifluoromethyl)benzenesulfonamide.",train,0,1
"Tert-butyl (3r)-3-(9h-fluoren-9-ylmethoxycarbonylamino)-4-(methylamino)-4-oxobutanoate reacts in the presence of piperidine, dichloromethane to produce tert-butyl (3r)-3-amino-4-(methylamino)-4-oxobutanoate.",train,0,1
2-[[2-[4-(diethoxyphosphorylmethyl)-2-methoxyanilino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]-5-[1-(4-hydroxybutyl)pyrazol-4-yl]-n-methylbenzamide reacts in the presence of [4-[[4-[2-(diethylcarbamoyl)-4-[1-(3-hydroxypropyl)pyrazol-4-yl]anilino]-5-(trifluoromethyl)pyrimidin-2-yl]amino]-3-methoxyphenyl]methyl-ethoxyphosphinic acid to produce ethoxy-[[4-[[4-[4-[1-(4-hydroxybutyl)pyrazol-4-yl]-2-(methylcarbamoyl)anilino]-5-(trifluoromethyl)pyrimidin-2-yl]amino]-3-methoxyphenyl]methyl]phosphinic acid.,train,0,1
"Benzyl 3-[methyl(propyl)carbamoyl]-5-pyridin-4-ylbenzoate reacts in the presence of methanol, palladium to produce 3-[methyl(propyl)carbamoyl]-5-pyridin-4-ylbenzoic acid.",train,0,1
"6-bromo-n-[[4-(ethylamino)-6-methyl-2-oxo-1h-pyridin-3-yl]methyl]-1-propan-2-ylindole-4-carboxamide and 1-methyl-4-[5-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyridin-2-yl]piperazine react together in the presence of 1,2-dimethoxyethane, dichloromethane, dichloropalladium, oxidane, hydrogen carbonate, iron(2+), sodium(1+), cyclopenta-2,4-dien-1-yl(diphenyl)phosphane to produce n-[[4-(ethylamino)-6-methyl-2-oxo-1h-pyridin-3-yl]methyl]-6-[6-(4-methylpiperazin-1-yl)pyridin-3-yl]-1-propan-2-ylindole-4-carboxamide.",train,1,0
"4-[[3-(3-chlorophenyl)-2-fluoro-4-methoxyphenyl]methyl]aniline and isocyanate react together in the presence of acetic acid, propan-2-one, hexane, oxidane, sodium(1+) to produce [4-[[3-(3-chlorophenyl)-2-fluoro-4-methoxyphenyl]methyl]phenyl]urea.",train,1,0
"1-o-(2-adamantyl) 4-o-methyl 4-phenylpiperidine-1,4-dicarboxylate reacts in the presence of oxolane, methanol, chlorane, boranuide, lithium(1+) to produce 2-adamantyl 4-(hydroxymethyl)-4-phenylpiperidine-1-carboxylate.",train,1,0
"2-fluoro-5-formylbenzonitrile and 4-chloro-3-(trifluoromethyl)phenol react together in the presence of n,n-dimethylformamide, carbonate, potassium(1+) to produce 2-[4-chloro-3-(trifluoromethyl)phenoxy]-5-formylbenzonitrile.",train,1,0
"3-n-(2,5-dimethoxyphenyl)quinoxaline-2,3-diamine and 1-methylimidazole-4-sulfonyl chloride react together in the presence of pyridine to produce n-[3-(2,5-dimethoxyanilino)quinoxalin-2-yl]-1-methylimidazole-4-sulfonamide.",train,1,0
"Tert-butyl (2-methylpropan-2-yl)oxycarbonyl carbonate and (1r,2s)-1-amino-2,3-dihydro-1h-inden-2-ol react together in the presence of n,n-diethylethanamine, dichloromethane to produce tert-butyl n-[(1r,2s)-2-hydroxy-2,3-dihydro-1h-inden-1-yl]carbamate.",train,0,1
"(2r)-2-aminopropanoic acid and (3s)-2-benzyl-3-(phenylmethoxycarbonylamino)butanedioic acid react together in the presence of oxolane, 2-methylpropyl carbonochloridate, n,n-dimethylformamide, 4-methylmorpholine, silyl (2r)-2-aminopropanoate, chloro(trimethyl)silane, chlorane, chloroform to produce (3s)-2-benzyl-4-[[(1r)-1-carboxyethyl]amino]-4-oxo-3-(phenylmethoxycarbonylamino)butanoic acid.",train,0,1
"1-[5-[(2r)-4-(6-benzyl-4,5-dimethylpyridazin-3-yl)-2-methylpiperazin-1-yl]pyrazin-2-yl]-2-hydroxyethanone reacts in the presence of ethanol, chlorane, boranuide, sodium(1+) to produce 1-[5-[(2r)-4-(6-benzyl-4,5-dimethylpyridazin-3-yl)-2-methylpiperazin-1-yl]pyrazin-2-yl]ethane-1,2-diol.",train,0,1
"Acetyl chloride and 5-bromopyridin-2-amine react together in the presence of oxidane, pyridine to produce n-(5-bromopyridin-2-yl)acetamide.",train,0,1
"(e)-1-(2,4-dichlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)pent-1-en-3-one reacts in the presence of boranylidyneborane, oxolane, (1s,2r)-2-amino-1-phenylpropan-1-ol, chlorane, 1,2-dichloroethane to produce (e)-1-(2,4-dichlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)pent-1-en-3-ol.",train,0,1
"1-morpholin-2-ylethanone and benzyl carbonochloridate react together in the presence of n,n-diethylethanamine, dichloromethane, oxidane to produce benzyl 2-acetylmorpholine-4-carboxylate.",train,1,0
"Methyl 4-[2-cyano-4-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]phenoxy]benzoate reacts in the presence of methanol, azane, nickel to produce methyl 4-[2-(aminomethyl)-4-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]phenoxy]benzoate.",train,0,1
"1-methylpiperidin-4-amine and 3-methoxy-4-[[5-methyl-9-(2-methylcyclopentyl)-6-oxo-7,8-dihydropyrimido[4,5-b][1,4]diazepin-2-yl]amino]benzoic acid react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, [dimethylamino-(3-oxidotriazolo[4,5-b]pyridin-3-ium-1-yl)methylidene]-dimethylazanium, n,n-dimethylformamide, hexafluorophosphate, oxidane, hydrogen carbonate, sodium(1+) to produce 3-methoxy-4-[[5-methyl-9-(2-methylcyclopentyl)-6-oxo-7,8-dihydropyrimido[4,5-b][1,4]diazepin-2-yl]amino]-n-(1-methylpiperidin-4-yl)benzamide.",train,0,1
"Tert-butyl 3-(pyrrolidine-1-carbonyl)azetidine-1-carboxylate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce azetidin-3-yl(pyrrolidin-1-yl)methanone.",train,0,1
"N-methyl-n-phenylcarbamoyl chloride and 3-(3,4-dichlorophenoxy)-1h-pyridazin-6-one react together in the presence of oxolane, 1,4-diazabicyclo[2.2.2]octane to produce [6-(3,4-dichlorophenoxy)pyridazin-3-yl] n-methyl-n-phenylcarbamate.",train,1,0
"Phenyl 3-[cyano(diphenyl)methyl]pyrrolidine-1-carboxylate and hydroxide react together in the presence of sulfuric acid, sodium(1+) to produce 2,2-diphenyl-2-pyrrolidin-3-ylacetamide.",train,1,0
"4-bromo-1,2-dimethoxybenzene and (2r)-2-methylpiperazine react together in the presence of methane, acetate, 2-methylpropan-2-olate, ethoxyethane, toluene, dichloromethane, sodium(1+), palladium(2+), [1-(2-diphenylphosphanylnaphthalen-1-yl)naphthalen-2-yl]-diphenylphosphane to produce (3r)-1-(3,4-dimethoxyphenyl)-3-methylpiperazine.",train,1,0
"2-ethenyl-3-methoxyaniline and 2-chloro-4,5-dihydro-1h-imidazole react together to produce n-(2-ethenyl-3-methoxyphenyl)-4,5-dihydro-1h-imidazol-2-amine.",train,1,0
"Methyl 2,2,2-trichloroethanimidate and 2-hydroxybenzohydrazide react together to produce n-[(1-amino-2,2,2-trichloroethylidene)amino]-2-hydroxybenzamide.",train,0,1
"Tert-butyl acetate and 3-[(1s)-2-[tert-butyl(diphenyl)silyl]oxy-1-hydroxyethyl]-4-(8-fluoro-5-methyl-3,4-dihydro-2h-chromen-6-yl)-2-methylisoquinolin-1-one react together in the presence of hydrogen carbonate, sodium(1+), perchloric acid to produce 3-[(1s)-2-[tert-butyl(diphenyl)silyl]oxy-1-[(2-methylpropan-2-yl)oxy]ethyl]-4-(8-fluoro-5-methyl-3,4-dihydro-2h-chromen-6-yl)-2-methylisoquinolin-1-one.",train,1,0
"Methyl 3-aminothiophene-2-carboxylate and 2-chloro-4,5-difluorobenzenesulfonyl chloride react together in the presence of n,n-dimethylpyridin-4-amine, dichloromethane, pyridine to produce methyl 3-[(2-chloro-4,5-difluorophenyl)sulfonylamino]thiophene-2-carboxylate.",train,1,0
"2-[4-[(2-methylpropan-2-yl)oxycarbonylamino]cyclohexyl]oxyacetic acid and n,n-diethylethanamine react together in the presence of oxolane, ethyl carbonochloridate, azanium, hydroxide to produce tert-butyl n-[4-(2-amino-2-oxoethoxy)cyclohexyl]carbamate.",train,0,1
"Tert-butyl 4-(1-aminoethyl)piperidine-1-carboxylate reacts in the presence of propan-2-one, (2r)-2-hydroxy-2-phenylacetic acid to produce tert-butyl 4-[(1r)-1-aminoethyl]piperidine-1-carboxylate.",train,1,0
"Ethyl 2-[2-[7-[1-[ditert-butyl(phenyl)silyl]oxypropan-2-yloxy]-5-(4-methylsulfonylphenoxy)-1h-indol-2-yl]-4,5-dihydro-1,3-thiazol-5-yl]acetate reacts in the presence of oxolane, ethanol, sodium(1+), hydroxide to produce 2-[2-[7-[1-[ditert-butyl(phenyl)silyl]oxypropan-2-yloxy]-5-(4-methylsulfonylphenoxy)-1h-indol-2-yl]-4,5-dihydro-1,3-thiazol-5-yl]acetic acid.",train,0,1
"6-(3-chlorophenyl)-5-[(4-chlorophenyl)methyl]-1,3-bis[3-(oxan-2-yloxy)propyl]furo[2,3-d]pyrimidine-2,4-dione reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 6-(3-chlorophenyl)-5-[(4-chlorophenyl)methyl]-1,3-bis(3-hydroxypropyl)furo[2,3-d]pyrimidine-2,4-dione.",train,1,0
"[(3s,4s,5r)-4,5,6-triacetyloxythian-3-yl] acetate reacts in the presence of ethoxyethane, phenylmethanamine to produce [(3s,4s,5r,6s)-4,5-diacetyloxy-6-hydroxythian-3-yl] acetate.",train,1,0
"Tert-butyl 2-bromoacetate and (2s)-2-amino-3,3-dimethylbutanoic acid react together in the presence of acetonitrile to produce tert-butyl 2-[[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]amino]acetate.",train,1,0
"N-[4-(8-methylimidazo[1,2-a]pyridin-2-yl)phenyl]-3-piperidin-1-ylpropanamide reacts in the presence of toluene to produce 4-(8-methylimidazo[1,2-a]pyridin-2-yl)-n-(3-pyrrolidin-1-ylpropyl)aniline.",train,1,0
"Ethyl 2-[3-[(4-aminophenyl)methyl]-2-methylindol-1-yl]acetate and 4-chlorobenzoyl chloride react together in the presence of n,n-diethylethanamine, dichloromethane to produce ethyl 2-[3-[[4-[(4-chlorobenzoyl)amino]phenyl]methyl]-2-methylindol-1-yl]acetate.",train,1,0
"Benzyl 3-[(2-methoxy-4-methoxycarbonylphenyl)methyl]-1h-indole-5-carboxylate reacts in the presence of n,n-dimethylformamide, formic acid, palladium to produce 3-[(2-methoxy-4-methoxycarbonylphenyl)methyl]-1h-indole-5-carboxylic acid.",train,0,1
"1-[1-[3-[4-[tert-butyl(dimethyl)silyl]oxyphenyl]-4-phenyl-1,2-oxazol-5-yl]cyclopropyl]propan-1-ol reacts in the presence of n,n-diethylethanamine, methylsulfinylmethane, dichloromethane, oxidane, oxalyl dichloride to produce 1-[1-[3-[4-[tert-butyl(dimethyl)silyl]oxyphenyl]-4-phenyl-1,2-oxazol-5-yl]cyclopropyl]propan-1-one.",train,0,1
"Ethyl 2-bromo-2-(4-methoxyphenyl)acetate and 4-sulfanylphenol react together in the presence of n,n-diethylethanamine, chloroform to produce ethyl 2-(4-hydroxyphenyl)sulfanyl-2-(4-methoxyphenyl)acetate.",train,0,1
"[10,12-dioxo-2-(4-phenylmethoxyphenyl)-11-oxa-14-azatetracyclo[6.5.1.04,14.09,13]tetradeca-1(13),2,4,6,8-pentaen-5-yl]methyl acetate and n-methylmethanamine react together to produce 8-(acetyloxymethyl)-3-(dimethylcarbamoyl)-5-(4-phenylmethoxyphenyl)-11-azatricyclo[5.3.1.04,11]undeca-1,3,5,7,9-pentaene-2-carboxylic acid.",train,1,0
"2-bromo-n-tert-butyl-5-(2-trimethylsilylethoxymethyl)pyrrolo[2,3-b]pyrazine-7-carboxamide and tert-butyl-[2-(1-methyl-3-tributylstannylindazol-5-yl)propan-2-yloxy]silane react together in the presence of n,n-dimethylformamide, iodocopper, palladium;triphenylphosphanium to produce n-tert-butyl-2-[5-(2-tert-butylsilyloxypropan-2-yl)-1-methylindazol-3-yl]-5-(2-trimethylsilylethoxymethyl)pyrrolo[2,3-b]pyrazine-7-carboxamide.",train,0,1
"2-chloro-2-methylpropane and 2-carbazol-9-ylethanol react together in the presence of oxidane, aluminum(3+), chloride to produce 2-(3,6-ditert-butylcarbazol-9-yl)ethanol.",train,0,1
"1-bromo-4-(bromomethyl)benzene and 4-methoxy-4-methylpiperidine react together in the presence of oxolane, n,n-diethylethanamine to produce 1-[(4-bromophenyl)methyl]-4-methoxy-4-methylpiperidine.",train,0,1
"Benzyl 2-[[2-[[2-[[2-[2-(dioctadecylamino)-2-oxoethoxy]acetyl]amino]acetyl]amino]acetyl]amino]acetate reacts in the presence of ethanol, molecular hydrogen, palladium to produce 2-[[2-[[2-[[2-[2-(dioctadecylamino)-2-oxoethoxy]acetyl]amino]acetyl]amino]acetyl]amino]acetic acid.",train,0,1
"Ethyl 2-oxo-2-[[2-oxo-2-[4-(trifluoromethoxy)phenyl]ethyl]amino]acetate reacts in the presence of phosphoryl trichloride to produce ethyl 5-[4-(trifluoromethoxy)phenyl]-1,3-oxazole-2-carboxylate.",train,0,1
"Tert-butyl 3-hydroxy-3-naphthalen-2-yl-8-azabicyclo[3.2.1]octane-8-carboxylate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 3-naphthalen-2-yl-8-azabicyclo[3.2.1]oct-2-ene.",train,0,1
"[4-amino-5-(4-aminophenyl)pyrrolo[2,1-f][1,2,4]triazin-7-yl]methanol and phenyl n-[6-(trifluoromethyl)pyridin-2-yl]carbamate react together in the presence of n,n-diethylethanamine, n,n-dimethylformamide to produce 1-[4-[4-amino-7-(hydroxymethyl)pyrrolo[2,1-f][1,2,4]triazin-5-yl]phenyl]-3-[6-(trifluoromethyl)pyridin-2-yl]urea.",train,1,0
"Tert-butyl n-[4-[4-[(4-bromophenyl)carbamoyl]-2-[(7-propan-2-ylpyrido[2,3-d]pyrimidin-4-yl)amino]phenyl]sulfanylphenyl]carbamate reacts in the presence of dichloromethane, 2,2,2-trifluoroacetic acid to produce 4-(4-aminophenyl)sulfanyl-n-(4-bromophenyl)-3-[(7-propan-2-ylpyrido[2,3-d]pyrimidin-4-yl)amino]benzamide.",train,1,0
"3-ethoxy-3-oxopropanoate and 4-methoxybenzoic acid react together in the presence of oxolane, ethyl acetate, chlorane, oxidane, di(imidazol-1-yl)methanone, magnesium(1+) to produce ethyl 3-(4-methoxyphenyl)-3-oxopropanoate.",train,0,1
"2-bromo-2-methylpropanoyl bromide and 1-hydroxypyrrolidine-2,5-dione react together in the presence of n,n-diethylethanamine, dichloromethane to produce pyrrolidin-1-yl 2-bromo-2-methylpropanoate.",train,1,0
"Ethyl 5-ethyl-6-oxo-7h-furo[2,3-f]indole-7-carboxylate reacts in the presence of molecular hydrogen, palladium to produce ethyl 5-ethyl-6-oxo-3,7-dihydro-2h-furo[2,3-f]indole-7-carboxylate.",train,1,0
"(2s)-2-[[(2s)-4-methyl-2-(phenylmethoxycarbonylamino)pentanoyl]amino]-3-phenylpropanoic acid and ethyl (3s)-3-[[(2s)-4-methyl-2-(phenylmethoxycarbonylamino)pentanoyl]amino]-2-oxo-4-phenylbutanoate react together in the presence of methanol, chloroform, phenylmethanol, sodium, phenylmethoxymethylbenzene to produce benzyl (3s)-3-[[(2s)-4-methyl-2-(phenylmethoxycarbonylamino)pentanoyl]amino]-2-oxo-4-phenylbutanoate.",train,1,0
"(1,4-dimethoxynaphthalen-2-yl)methanol and (methyldisulfanyl)methane react together in the presence of oxolane, chlorane, oxidane, lithium;butane to produce (1,4-dimethoxy-3-methylsulfanylnaphthalen-2-yl)methanol.",train,0,1
"Methyl 2-oxo-2-[4-[2-(1,2,3,4-tetrahydronaphthalen-2-yloxy)ethoxy]phenyl]acetate reacts in the presence of oxolane, methanol, oxidane, sodium(1+), hydroxide to produce 2-oxo-2-[4-[2-(1,2,3,4-tetrahydronaphthalen-2-yloxy)ethoxy]phenyl]acetic acid.",train,0,1
"Methyl 2,4-dihydroxy-3-propylbenzoate and 6-bromo-1-(3,4-dimethoxy-2,5,6-trimethylphenyl)hexan-1-one react together in the presence of propan-2-one, n,n-dimethylformamide, carbonate, potassium(1+) to produce methyl 4-[6-(3,4-dimethoxy-2,5,6-trimethylphenyl)-6-oxohexoxy]-2-hydroxy-3-propylbenzoate.",train,0,1
"N',n'-dimethylpropane-1,3-diamine and 4-[4-[4-(3,4-dichlorophenyl)-1,3-thiazol-2-yl]-2-methoxycarbonylphenyl]benzoic acid react together in the presence of oxolane, methanol, oxidane, lithium(1+), hydroxide to produce 5-[4-(3,4-dichlorophenyl)-1,3-thiazol-2-yl]-2-[4-[3-(dimethylamino)propylcarbamoyl]phenyl]benzoic acid.",train,0,1
"Acetyl chloride and 2-(4-tert-butylphenyl)-5-methyl-1h-pyrazol-3-one react together in the presence of oxolane, n,n-diethylethanamine, oxidane to produce [2-(4-tert-butylphenyl)-5-methylpyrazol-3-yl] acetate.",train,0,1
"(7r,8s,9s,11s,13s,14s)-11-fluoro-3-hydroxy-13-methyl-7-[5-(methylamino)pentyl]-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-17-one reacts in the presence of methanol, boranuide, sodium(1+) to produce (7r,8s,9s,11s,13s,14s,17s)-11-fluoro-13-methyl-7-[5-(methylamino)pentyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol.",train,1,0
"Methyl 3-[1-[[4-[(5-methyl-2-phenyl-1,3-oxazol-4-yl)methoxy]phenyl]methyl]-3-phenylpyrazol-4-yl]propanoate reacts in the presence of ethoxyethane, chlorane, oxidane, aluminum(3+), hydride, lithium(1+) to produce 3-[1-[[4-[(5-methyl-2-phenyl-1,3-oxazol-4-yl)methoxy]phenyl]methyl]-3-phenylpyrazol-4-yl]propan-1-ol.",train,0,1
"2-phenyl-2-(2-trimethylsilylethoxymethyl)pent-4-enenitrile and ethyl acetate react together in the presence of bis(2-methylpropyl)alumanylium, ethoxyethane, toluene, chlorane, hydride to produce 2-phenyl-2-(2-trimethylsilylethoxymethyl)pent-4-enal.",train,1,0
"2-[2-[(2-methylpropan-2-yl)oxycarbonyl-(2,2,2-trifluoroethyl)amino]pyridin-4-yl]-1,3-oxazole-4-carboxylic acid and (4s)-1-(4-amino-1-methylpyrazol-3-yl)-4-(dimethylamino)pyrrolidin-2-one react together in the presence of n-ethyl-n-propan-2-ylpropan-2-amine, [dimethylamino(triazolo[4,5-b]pyridin-3-yloxy)methylidene]-dimethylazanium, n,n-dimethylformamide, hexafluorophosphate, oxidane to produce tert-butyl n-[4-[4-[[3-[(4s)-4-(dimethylamino)-2-oxopyrrolidin-1-yl]-1-methylpyrazol-4-yl]carbamoyl]-1,3-oxazol-2-yl]pyridin-2-yl]-n-(2,2,2-trifluoroethyl)carbamate.",train,1,0
"1-[(2-methylpropan-2-yl)oxycarbonyl]cyclopentane-1-carboxylic acid and [benzotriazol-1-yloxy(dimethylamino)methylidene]-dimethylazanium react together in the presence of methylsulfinylmethane, tetrafluoroborate, azane to produce tert-butyl 1-carbamoylcyclopentane-1-carboxylate.",train,0,1
"Tert-butyl n-[(1r,2s)-2-[[6-amino-5-(2-phenylpropan-2-ylcarbamoyl)pyridin-2-yl]amino]cyclohexyl]carbamate and 1-chloropyrrolidine-2,5-dione react together in the presence of ethyl acetate, n,n-dimethylformamide, oxidane to produce tert-butyl n-[(1r,2s)-2-[[6-amino-3-chloro-5-(2-phenylpropan-2-ylcarbamoyl)pyridin-2-yl]amino]cyclohexyl]carbamate.",train,0,1
"6-bromo-5-methyl-3,4-dihydro-2h-pyrido[4,3-b]indol-1-one and phenylboronic acid react together in the presence of 1,2-dimethoxyethane, carbonate, sodium(1+), palladium;triphenylphosphanium to produce 5-methyl-6-phenyl-3,4-dihydro-2h-pyrido[4,3-b]indol-1-one.",train,0,1
"4-[4-fluoro-2-(oxan-4-yloxy)anilino]-5-methylthieno[2,3-d]pyrimidine-6-carboxamide reacts in the presence of dichloromethane, (2,2,2-trifluoroacetyl) 2,2,2-trifluoroacetate, pyridine to produce 4-[4-fluoro-2-(oxan-4-yloxy)anilino]-5-methylthieno[2,3-d]pyrimidine-6-carbonitrile.",train,1,0
"3-methylphenol and 1,1,1-trifluoro-2-iodoethane react together in the presence of n,n-dimethylformamide, oxidane, carbonate, potassium(1+) to produce 1-methyl-3-(2,2,2-trifluoroethoxy)benzene.",train,0,1
"2-chlorobenzoyl chloride and 2-[4-(trifluoromethoxy)anilino]-1,3-thiazole-4-carboxylic acid react together in the presence of oxolane, carbonate, potassium(1+) to produce 2-[n-(2-chlorobenzoyl)-4-(trifluoromethoxy)anilino]-1,3-thiazole-4-carboxylic acid.",train,0,1
"Methyl 2-[5-bromo-6-[4-[4-(trifluoromethyl)phenyl]piperazin-1-yl]sulfonylindol-1-yl]acetate reacts in the presence of methane, n,n-diethylethanamine, palladium to produce methyl 2-[6-[4-[4-(trifluoromethyl)phenyl]piperazin-1-yl]sulfonylindol-1-yl]acetate.",train,0,1
"4-bromo-3-fluoro-n-methylbenzenesulfonamide and (5-cyano-1-methylpyrrol-2-yl)boronic acid react together in the presence of tritert-butylphosphane, (1e,4e)-1,5-diphenylpenta-1,4-dien-3-one, fluoride, potassium(1+), palladium to produce 4-(5-cyano-1-methylpyrrol-2-yl)-3-fluoro-n-methylbenzenesulfonamide.",train,1,0
"1,3-dihydroinden-2-one and 1,3-dihydroindol-2-one react together in the presence of piperidine, n,n-dimethylformamide, oxidane to produce 3-(2,3-dihydroinden-1-ylidene)-1h-indol-2-one.",train,1,0
"4-methylbenzenesulfonyl chloride and 1-[(2r,3r,4s,5r)-3-hydroxy-5-(hydroxymethyl)-4-phenylmethoxy-5-(phenylmethoxymethyl)oxolan-2-yl]pyrimidine-2,4-dione react together in the presence of n,n-dimethylpyridin-4-amine, dichloromethane to produce [(2s,3s,4r,5r)-5-(2,4-dioxopyrimidin-1-yl)-4-(4-methylphenyl)sulfonyloxy-3-phenylmethoxy-2-(phenylmethoxymethyl)oxolan-2-yl]methyl 4-methylbenzenesulfonate.",train,0,1
"3-(2,6-dichlorophenyl)-5-methyl-1,2-oxazole-4-carboxylic acid and 3-[4-[2-(2,2,2-trifluoroethoxy)phenyl]piperazin-1-yl]propan-1-amine react together to produce 3-(2,6-dichlorophenyl)-5-methyl-n-[3-[4-[2-(2,2,2-trifluoroethoxy)phenyl]piperazin-1-yl]propyl]-1,2-oxazole-4-carboxamide.",train,0,1
"(3-nitrophenyl)methanamine and (2,2,2-trifluoroacetyl) 2,2,2-trifluoroacetate react together in the presence of methanol, palladium to produce n-[(3-aminophenyl)methyl]-2,2,2-trifluoroacetamide.",train,0,1
"1-(chloromethyl)-3-methylsulfanylbenzene and cyanide react together in the presence of 1,4,7,10,13,16-hexaoxacyclooctadecane, acetonitrile, dichloromethane, potassium(1+) to produce 2-(3-methylsulfanylphenyl)acetonitrile.",train,0,1
